,likes_log,views_log,dislikes_log,comment_log,category_id_Autos & Vehicles,category_id_Comedy,category_id_Education,category_id_Entertainment,category_id_Film & Animation,category_id_Gaming,category_id_Howto & Style,category_id_Music,category_id_News & Politics,category_id_Nonprofits & Activism,category_id_People & Blogs,category_id_Pets & Animals,category_id_Science & Technology,category_id_Shows,category_id_Sports,category_id_Travel & Events
16,11.260353102965206,14.564196508114922,7.536363938404511,8.41847721847708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,3.9512437185814275,9.353054474175359,2.0794415416798357,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,5.303304908059076,11.602976384533141,2.70805020110221,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,8.390268497842571,12.765279778548978,4.948759890378168,5.817111159963204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,10.129387302044055,13.010398881168141,6.566672429803241,7.170119543449628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9.143559338285831,12.328347798723982,5.056245805348308,7.1569563646156364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,12.58239726389192,15.20141784418034,9.360913230455557,10.096048177372545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,7.085901464365611,11.31691058104427,3.9512437185814275,5.272999558563747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,7.27655640271871,10.644543556617958,3.9318256327243257,5.594711379601839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,14.174361931760373,17.407975445162876,10.241743910950843,11.519523648998456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,4.30406509320417,10.152415802824065,2.4849066497880004,4.143134726391533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,5.84354441703136,8.931155429778348,0.6931471805599453,3.091042453358316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,11.074668534037073,13.647914053490805,6.439350371100098,8.372398606513004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,9.218804450388312,12.665448120502342,4.653960350157523,5.805134968916488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,11.245124448111596,14.92338878492654,7.9658927350845286,8.766394277049736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,9.867186572809796,13.046367470376406,5.976350909297934,7.742835955430749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,10.835710686940999,15.376043689660715,7.029087564149662,9.060331104649475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,9.094929520464856,12.838359864083355,5.14166355650266,5.814130531825066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,5.568344503761097,10.33695685705389,4.189654742026425,3.912023005428146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,10.738611611991622,16.436695044194884,8.496786381638575,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,10.093653263353131,12.980129081279808,6.569481420414296,7.776535028185241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,12.095621416372595,14.717761998569276,7.357556200910353,9.390492911485298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,9.868637275100381,13.636949521542006,7.095893221097532,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,10.304007118251278,13.30431986756957,5.703782474656201,6.118097198041348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,8.454466361507933,11.572956969751054,5.267858159063328,5.983936280687191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,9.930810848185018,13.348065253413415,6.9411900550683745,7.668093709082406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,9.966603186850204,12.860174897485829,5.869296913133774,7.352441100243583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,12.078869757042273,14.712082139057989,6.925595197110468,8.741615924228828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,10.191032115533917,13.082124546144655,5.488937726156687,6.324358962381311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,8.863757191604241,12.151695654063841,4.727387818712341,5.666426688112432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,5.2832037287379885,11.548939117922176,4.219507705176107,4.394449154672439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,7.704811922932594,11.21848728802144,3.6375861597263857,5.075173815233827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,10.038804849483757,13.805737961315447,6.461468176353717,7.796057974316123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,10.128509338862111,12.843122907488233,7.014814351275545,7.828436359157585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,6.0014148779611505,11.092108111907391,4.060443010546419,5.170483995038151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,8.779865100863852,13.628932756196773,5.958424693029782,7.8567067930958405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,9.30091207016057,12.231272446551916,6.156978985585555,7.095893221097532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8.433594167539924,12.645272291367966,5.049856007249537,5.918893854273146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9.46568002150671,12.275995084835058,4.836281906951478,6.843749949006225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,9.593696194496246,12.92490462922345,5.84354441703136,7.249925536717988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4.343805421853684,9.148145768383065,1.0986122886681098,2.6390573296152584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,10.194999780568262,15.789357250976893,8.27715777243181,4.997212273764115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,9.323936878558722,12.6370430440467,5.017279836814924,6.68586094706836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,8.144098463338524,12.047129667630635,5.717027701406222,5.945420608606575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,5.602118820879701,11.428532475192739,4.143134726391533,5.393627546352362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,9.935276875025535,12.03505891361888,4.406719247264253,7.650168700845001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,7.055312843339752,12.70656910669531,5.25227342804663,6.075346031088684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,10.976491392697485,13.858564300281769,6.3784261836515865,8.128585200374497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,10.761492176138386,14.02100161678487,8.459564078579602,8.707648248106914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,5.8916442118257715,9.69873632077599,3.4965075614664802,4.454347296253507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,7.911324018963353,14.076157964859492,6.244166900663736,6.840546529288687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,8.994420665751292,14.389029251068688,7.663407664893479,8.130647968160584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,7.618251097876695,12.210915898025089,5.605802066295998,5.298317366548036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,5.996452088619021,9.376871242863814,2.8903717578961645,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,9.41979059615839,12.936956265176516,6.152732694704104,7.465655310134056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,4.110873864173311,9.295875660082446,0.6931471805599453,3.295836866004329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72,10.629343907505778,14.540353576066694,7.899153483343097,9.659375694785721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,7.786967002614872,12.518168023276992,4.804021044733257,5.575949103146316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74,5.529429087511423,10.830480807543418,3.332204510175204,5.017279836814924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,8.293299358711323,13.411600240542409,6.583409222158765,5.638354669333745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6.882437470997847,11.830571597341393,4.343805421853684,6.539585955617669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,3.9889840465642745,9.14366623870819,1.0986122886681098,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,9.061492275239766,12.695517317100279,6.159095388491933,6.523562306149512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,5.41610040220442,12.034768177133854,4.290459441148391,5.209486152841421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,8.49596955496461,14.662923983102186,6.846943139585379,6.100318952020064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2.302585092994046,7.001245622069476,0.0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,9.514953305087944,13.377648799730602,6.206575926724928,7.491645473605133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,8.811205187562887,11.544191546844226,4.23410650459726,5.846438775057725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,6.6293632534374485,11.716853576559888,3.912023005428146,6.100318952020064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,9.47424191576256,12.788860727193628,5.2832037287379885,6.257667587882639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,10.989234097996784,13.757545583647738,5.4680601411351315,8.606851063346772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,9.776676385669742,13.603508459518833,6.966967138613983,8.645586406184636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,8.148734808937169,12.103790719481944,4.736198448394496,6.131226489483141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,4.02535169073515,8.996651979432729,0.0,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6.818924065275521,11.476976992194007,3.1780538303479458,5.075173815233827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,5.318119993844216,10.901579445098683,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,6.16541785423142,11.297849284733777,3.1780538303479458,4.672828834461906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,4.663439094112067,7.9909154630913255,0.0,3.091042453358316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4.477336814478207,9.87657873597891,1.0986122886681098,2.70805020110221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,12.140210582230303,15.481884792911202,9.760136677640245,9.894295434167212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,8.980423936374544,12.351782083827397,3.871201010907891,6.668228248417403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,9.92250555837189,14.124185725295016,6.928537818164665,8.043663352393944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,11.814288524477874,14.430448598837032,8.599878558034845,10.06087584278487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,10.16496681011591,14.500902242258455,7.978653729082731,7.76046702921342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,5.351858133476067,9.622052592844813,1.3862943611198906,3.295836866004329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101,3.4011973816621555,8.569216219483389,0.0,2.6390573296152584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102,8.368693183097793,13.03096931957492,4.248495242049359,5.579729825986222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,5.616771097666572,10.9686636984504,1.791759469228055,4.663439094112067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,9.410992885454862,12.889381588954215,6.139884552226255,7.480428306074208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,3.1354942159291497,11.71337340835225,2.5649493574615367,1.791759469228055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,9.944629495867304,12.933838620485734,6.257667587882639,8.794218683679489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,8.201111644442758,11.61563547112909,4.709530201312334,6.579251212010101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,7.718240951959316,11.278227922626957,5.420534999272286,5.981414211254481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,9.136478523377727,12.084785979322088,5.117993812416755,6.782192056006791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,10.58136879942564,13.94639758232688,7.382746449738912,7.326465613840322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,6.137727054086234,12.067873231771111,4.465908118654584,5.717027701406222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,10.823032982130778,13.492521809180339,6.90875477931522,8.501876487304344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,9.968853855967382,13.732216988627885,6.811244378601294,6.813444599510896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114,2.772588722239781,7.4673710669175595,0.0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,3.8066624897703196,9.594445640962938,3.9318256327243257,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,11.91792379748895,15.450188640368912,9.085683767376628,8.510168576479273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,9.167745974343763,13.82511429410697,6.822197390620491,7.930206206684683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,10.002065115897121,13.733913225821425,6.93828448401696,9.120306249272202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,10.656600314263507,14.048771554880076,7.843064016692054,9.091669442258505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,9.490015474026047,12.705786764541445,5.823045895483019,7.910957382845589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,9.787234595711878,14.059433514273927,6.816735880594968,7.416378479192928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,11.58885819980283,15.194382944243442,8.258940462988459,10.023800718046136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,9.555559953069064,13.156057307528148,7.449498005382849,7.71333788887187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,9.534956892221027,14.053593163849765,6.508769136971682,7.132497551660044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,8.949494953477961,12.134925669911635,6.300785794663244,7.259819610363186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,9.862873869650832,13.386160461049835,5.736572297479192,7.644440761556566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,7.411556287811163,9.77440339912459,2.5649493574615367,5.081404364984463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,6.9782137426306985,12.498398916975606,5.220355825078324,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129,9.440022500129976,12.914955370476177,5.365976015021851,6.156978985585555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,9.72812174830818,12.138682061123976,4.406719247264253,7.1308988302963465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,10.02548392184538,12.953487816678571,5.521460917862246,8.254788926148725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132,11.229036190757144,14.197925370807054,7.080867896690782,8.353497098745448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,8.814330422638774,11.238804358891151,4.442651256490317,6.091309882077698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.0,10.938662935287967,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,8.540714386457584,12.60490581084029,3.8501476017100584,6.626717749249025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,10.600228268606203,14.49253292975461,7.617759576608505,8.457443187010464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,7.889459149404524,10.804766164289779,4.770684624465665,6.306275286948016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,9.269646477873591,12.041115451762924,4.1588830833596715,7.01211529430638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,6.459904454377535,11.791813987240017,3.8918202981106265,4.948759890378168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,8.185907481482324,13.433089875664269,7.410347097821024,6.86171134048073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10.513606322644657,13.439189603035816,7.187657164114956,9.652330254766719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,9.742673052026605,12.593278734366057,5.655991810819852,7.399398083331354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
143,9.8933867103567,15.48090754309395,7.979338895262328,7.730174795246222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,8.280964400553373,12.722807773728446,4.663439094112067,6.495265555937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,7.5126175446745105,9.838682329170013,3.8501476017100584,5.579729825986222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,9.417842227300435,12.61783124136693,5.808142489980444,6.9985096422506015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,11.611783887762924,15.43036994759645,7.768110378525988,9.40738632416852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,8.510369966068112,10.854875121447712,2.6390573296152584,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,9.255504923930557,11.963363938721123,4.969813299576001,7.093404625868766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,9.643939319328119,13.980139859060598,6.911747300251674,8.461891875631148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,9.901235017482835,14.947464130276128,6.651571873589727,8.738735461363474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,5.075173815233827,11.093143355967271,5.556828061699537,5.631211781821365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,7.690286020676768,11.949546804252305,4.634728988229636,6.148468295917647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,8.16961956172385,12.815889846253045,10.098519653689262,8.774467601446593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155,8.486527777105353,11.033824580898479,4.927253685157205,6.551080335043404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,7.813591552952433,15.406168627879477,7.367077059881012,3.6109179126442243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,8.58110651715989,12.286333790882924,4.110873864173311,6.156978985585555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158,9.689489552881621,12.87226991772352,6.47543271670409,7.430707082545968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,6.86171134048073,13.101188769372852,4.941642422609304,6.401917196727186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,5.0106352940962555,10.441617010829464,2.4849066497880004,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,9.852562611350837,12.798526181407441,4.812184355372417,7.029087564149662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,9.508962384466297,12.551770056223956,5.4638318050256105,7.2875606403097235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,8.673855001429615,13.158760878272345,5.673323267171493,6.025865973825314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,8.832733591996416,13.261328480648366,4.867534450455582,6.890609120147166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,11.2421529500322,14.231998029354175,7.340835554123275,8.29154650988391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,8.610683534503575,11.876595883421347,4.844187086458591,5.8916442118257715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,10.297520899681873,14.849939817855471,7.748028524432376,8.892336539638013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168,11.786541573959736,14.827626246213466,7.069023426578259,9.177920480720072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169,5.3471075307174685,8.69165057315339,2.70805020110221,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170,7.962415680121064,11.602144403501859,4.624972813284271,6.2878585601617845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,10.48829756939169,15.520647301940555,9.524859098381523,8.41715183723601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,5.568344503761097,7.707062655370473,0.0,3.4657359027997265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,9.93788897925346,12.989510611603382,5.746203190540153,7.731053144007127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,9.213834261230438,12.215537710145872,5.003946305945459,6.3835066348840055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,8.618666160346871,11.693002838801627,4.30406509320417,6.542471960506805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,5.971261839790462,11.852927179934087,2.0794415416798357,3.332204510175204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,6.7464121285733745,10.267053697512587,3.7376696182833684,5.616771097666572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,8.796187635470453,12.247075423708079,5.0238805208462765,5.976350909297934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,5.902633333401366,10.997204545438429,2.5649493574615367,3.828641396489095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,11.36845445230732,14.368727632010264,6.97166860472579,8.900003608959596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,11.00079899547119,15.381969568090696,7.129297548929373,8.241966560231802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,8.830981510952498,13.180320916303222,5.58724865840025,8.024862150286411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,11.308603667896607,14.417303125141695,6.97166860472579,8.405367376233981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,0.0,9.705402400562695,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,7.141245122350491,10.463446138852328,4.143134726391533,6.045005314036012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,8.80941494391005,11.513095450521865,4.3694478524670215,6.522092798170152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,5.209486152841421,11.114788440747668,2.0794415416798357,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,5.375278407684165,10.184220535899701,3.4011973816621555,4.406719247264253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,6.118097198041348,10.336794779872381,2.8903717578961645,6.077642243349034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,7.369600720526409,12.908546199946363,5.700443573390687,6.643789733147672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,8.45638105201948,12.586773638491719,5.236441962829949,6.450470422144176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192,5.135798437050262,11.544230314798641,1.791759469228055,4.406719247264253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,8.465899897028686,11.469412352638482,3.044522437723423,6.1903154058531475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,9.942467852177012,13.19318337867258,6.040254711277414,8.122074375362217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195,5.713732805509369,9.949034367492098,1.6094379124341003,4.382026634673881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,7.05444965813294,9.80311457838934,2.6390573296152584,4.8283137373023015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,9.614804979750764,12.489976338889303,5.10594547390058,7.229113877793302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,7.450079569807499,10.8769522536848,3.6635616461296463,5.768320995793772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199,9.979753907989577,13.94362053121637,7.1846291527173145,9.103423089630105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,7.3833681469923835,12.250725692189832,4.430816798843313,5.5254529391317835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,10.984563643614822,14.32655775718061,7.595889917718538,8.533066540572527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,11.159117834926688,15.149035008719856,8.431199478249262,9.120743838164426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,8.31238059678675,12.431453691784576,5.303304908059076,7.216709486709457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,10.321342258290215,13.89718915760583,6.493753839851686,8.627302414096267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205,10.193392153341007,13.801996655124064,6.633318433280377,7.025538314638521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
